,order_id,customer_id,date_of_sale,product_id.y,product_name.y
15403,208093,100031,09/01/19,"2,72,73,08,12,72,73,07,00,00,00,000","Havre Fras,Corn Flakes,Tine Milk"
15404,208095,100095,19/05/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Crest,Coca Cola"
15405,208095,100005,19/05/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Crest,Coca Cola"
15406,208095,100076,19/05/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Crest,Coca Cola"
15407,208095,100040,19/05/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,000","Melkesjokolade,Tine Milk,Crest,Coca Cola"
15408,208097,100078,10/03/19,27273076,Harringtons
15409,208098,100073,21/01/19,"2,72,73,07,92,72,73,08,00,00,00,00,00,00,00,000","Tine Milk,Crest,Crest,Coca Cola"
15410,208098,100042,21/01/19,"2,72,73,07,92,72,73,08,00,00,00,00,00,00,00,000","Tine Milk,Crest,Crest,Coca Cola"
15411,208098,100074,21/01/19,"2,72,73,07,92,72,73,08,00,00,00,00,00,00,00,000","Tine Milk,Crest,Crest,Coca Cola"
15412,208098,100094,21/01/19,"2,72,73,07,92,72,73,08,00,00,00,00,00,00,00,000","Tine Milk,Crest,Crest,Coca Cola"
15413,208099,100072,12/02/19,"2,72,73,07,12,72,73,070","Sine Moistur,Crest"
15414,208099,100048,12/02/19,"2,72,73,07,12,72,73,070","Sine Moistur,Crest"
15415,208100,100098,04/08/19,"2,72,73,07,72,72,73,070","Coca Cola,Coca Cola"
15416,208100,100094,04/08/19,"2,72,73,07,72,72,73,070","Coca Cola,Coca Cola"
15417,208101,100093,11/05/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Tine Milk,Uriage,Harringtons,Coca Cola"
15418,208101,100040,11/05/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Tine Milk,Uriage,Harringtons,Coca Cola"
15419,208101,100056,11/05/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Tine Milk,Uriage,Harringtons,Coca Cola"
15420,208101,100078,11/05/19,"2,72,73,07,52,72,73,07,00,00,00,00,00,00,00,000","Tine Milk,Uriage,Harringtons,Coca Cola"
15421,208103,100098,15/06/19,27273073,Coca Cola
15422,208104,100070,05/06/19,"2,72,73,07,82,72,73,070","Crest,Crest"
15423,208104,100070,05/06/19,"2,72,73,07,82,72,73,070","Crest,Crest"
15424,208105,100005,27/08/19,"2,72,73,08,02,72,73,08,00,00,00,000","Melkesjokolade,Melkesjokolade,Tine Milk"
15425,208105,100004,27/08/19,"2,72,73,08,02,72,73,08,00,00,00,000","Melkesjokolade,Melkesjokolade,Tine Milk"
15426,208105,100044,27/08/19,"2,72,73,08,02,72,73,08,00,00,00,000","Melkesjokolade,Melkesjokolade,Tine Milk"
15427,208106,100029,22/02/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Uriage,Harringtons,Trixie Wicker Cat Basket"
15428,208106,100057,22/02/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Uriage,Harringtons,Trixie Wicker Cat Basket"
15429,208106,100085,22/02/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Uriage,Harringtons,Trixie Wicker Cat Basket"
15430,208106,100084,22/02/19,"2,72,73,07,62,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Uriage,Harringtons,Trixie Wicker Cat Basket"
15431,208107,100070,10/09/19,27273081,Crest
15432,208108,100080,16/05/19,"2,72,73,07,12,72,73,070","Harringtons,Trixie Wicker Cat Basket"
15433,208108,100089,16/05/19,"2,72,73,07,12,72,73,070","Harringtons,Trixie Wicker Cat Basket"
15434,208109,100029,14/07/19,"2,72,73,08,05,44,91,470","Corn Flakes,Corn Flakes"
15435,208109,100026,14/07/19,"2,72,73,08,05,44,91,470","Corn Flakes,Corn Flakes"
15436,208110,100014,15/09/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Fiske Boller,Fiske Boller,Tine Milk,Tine Milk,Dove Soap"
15437,208110,100033,15/09/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Fiske Boller,Fiske Boller,Tine Milk,Tine Milk,Dove Soap"
15438,208110,100021,15/09/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Fiske Boller,Fiske Boller,Tine Milk,Tine Milk,Dove Soap"
15439,208110,100045,15/09/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Fiske Boller,Fiske Boller,Tine Milk,Tine Milk,Dove Soap"
15440,208110,100069,15/09/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Fiske Boller,Fiske Boller,Tine Milk,Tine Milk,Dove Soap"
15441,208110,100039,15/09/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Fiske Boller,Fiske Boller,Tine Milk,Tine Milk,Dove Soap"
15442,208110,100045,15/09/19,"2,72,73,07,12,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Havre Fras,Fiske Boller,Fiske Boller,Tine Milk,Tine Milk,Dove Soap"
15443,208111,100098,12/02/19,"2,72,73,07,52,72,73,07,00,00,00,000","Melkesjokolade,Havre Fras,Coca Cola"
15444,208111,100004,12/02/19,"2,72,73,07,52,72,73,07,00,00,00,000","Melkesjokolade,Havre Fras,Coca Cola"
15445,208111,100020,12/02/19,"2,72,73,07,52,72,73,07,00,00,00,000","Melkesjokolade,Havre Fras,Coca Cola"
15446,208112,100080,27/05/19,"2,72,73,07,92,72,73,070","Tine Milk,Harringtons"
15447,208112,100041,27/05/19,"2,72,73,07,92,72,73,070","Tine Milk,Harringtons"
15448,208113,100016,10/09/19,"2,72,73,07,12,72,73,070","Corn ahoy,Havre Fras"
15449,208113,100010,10/09/19,"2,72,73,07,12,72,73,070","Corn ahoy,Havre Fras"
15450,208114,100053,10/08/19,"2,72,73,08,12,72,73,070","Sine Moistur,Sine Moistur"
15451,208114,100047,10/08/19,"2,72,73,08,12,72,73,070","Sine Moistur,Sine Moistur"
15452,208115,100077,06/05/19,"2,72,73,07,42,72,73,070","Havre Fras,Crest"
15453,208115,100019,06/05/19,"2,72,73,07,42,72,73,070","Havre Fras,Crest"
15454,208116,100081,09/09/19,27273074,Harringtons
15455,208118,100009,07/01/19,"2,72,73,07,95,44,91,47,00,00,00,000","Melkesjokolade,Corn ahoy,Trixie Wicker Cat Basket"
15456,208118,100006,07/01/19,"2,72,73,07,95,44,91,47,00,00,00,000","Melkesjokolade,Corn ahoy,Trixie Wicker Cat Basket"
15457,208118,100091,07/01/19,"2,72,73,07,95,44,91,47,00,00,00,000","Melkesjokolade,Corn ahoy,Trixie Wicker Cat Basket"
15458,208119,100028,05/04/19,"2,72,73,07,82,72,73,070","Melkesjokolade,Corn Flakes"
15459,208119,100001,05/04/19,"2,72,73,07,82,72,73,070","Melkesjokolade,Corn Flakes"
15460,208120,100041,07/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Tine Milk,Uriage,Coca Cola"
15461,208120,100005,07/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Tine Milk,Uriage,Coca Cola"
15462,208120,100098,07/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Tine Milk,Uriage,Coca Cola"
15463,208120,100003,07/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Tine Milk,Uriage,Coca Cola"
15464,208120,100056,07/09/19,"5,44,91,47,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Tine Milk,Uriage,Coca Cola"
15465,208121,100061,03/02/19,"2,72,73,07,22,72,73,070","Corn Flakes,Uriage"
15466,208121,100030,03/02/19,"2,72,73,07,22,72,73,070","Corn Flakes,Uriage"
15467,208122,100008,23/06/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Corn Flakes,Corn Flakes,Harringtons"
15468,208122,100026,23/06/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Corn Flakes,Corn Flakes,Harringtons"
15469,208122,100078,23/06/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Corn Flakes,Corn Flakes,Harringtons"
15470,208122,100031,23/06/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Corn Flakes,Corn Flakes,Harringtons"
15471,208123,100095,23/05/19,27273076,Coca Cola
15472,208124,100045,12/04/19,"2,72,73,07,92,72,73,080","Corn ahoy,Tine Milk"
15473,208124,100015,12/04/19,"2,72,73,07,92,72,73,080","Corn ahoy,Tine Milk"
15474,208125,100071,24/04/19,27273075,Crest
15475,208126,100031,13/01/19,"5,44,91,47,22,72,73,07,00,00,00,000","Havre Fras,Corn Flakes,Harringtons"
15476,208126,100022,13/01/19,"5,44,91,47,22,72,73,07,00,00,00,000","Havre Fras,Corn Flakes,Harringtons"
15477,208126,100080,13/01/19,"5,44,91,47,22,72,73,07,00,00,00,000","Havre Fras,Corn Flakes,Harringtons"
15478,208127,100022,06/04/19,27273070,Havre Fras
15479,208128,100085,24/07/19,"2,72,73,07,02,72,73,070","Dove Soap,Trixie Wicker Cat Basket"
15480,208128,100066,24/07/19,"2,72,73,07,02,72,73,070","Dove Soap,Trixie Wicker Cat Basket"
15481,208129,100058,12/03/19,27273071,Uriage
15482,208130,100092,13/01/19,"2,72,73,07,12,72,73,08,00,00,00,000","Corn ahoy,Crest,Trixie Wicker Cat Basket"
15483,208130,100015,13/01/19,"2,72,73,07,12,72,73,08,00,00,00,000","Corn ahoy,Crest,Trixie Wicker Cat Basket"
15484,208130,100077,13/01/19,"2,72,73,07,12,72,73,08,00,00,00,000","Corn ahoy,Crest,Trixie Wicker Cat Basket"
15485,208132,100047,28/04/19,"2,72,73,07,32,72,73,070","Corn Flakes,Tine Milk"
15486,208132,100030,28/04/19,"2,72,73,07,32,72,73,070","Corn Flakes,Tine Milk"
15487,208133,100073,13/06/19,"2,72,73,08,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Havre Fras,Sine Moistur,Crest,Coca Cola"
15488,208133,100009,13/06/19,"2,72,73,08,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Havre Fras,Sine Moistur,Crest,Coca Cola"
15489,208133,100014,13/06/19,"2,72,73,08,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Havre Fras,Sine Moistur,Crest,Coca Cola"
15490,208133,100019,13/06/19,"2,72,73,08,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Havre Fras,Sine Moistur,Crest,Coca Cola"
15491,208133,100054,13/06/19,"2,72,73,08,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Havre Fras,Sine Moistur,Crest,Coca Cola"
15492,208133,100098,13/06/19,"2,72,73,08,02,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Havre Fras,Sine Moistur,Crest,Coca Cola"
15493,208134,100082,01/03/19,27273072,Harringtons
15494,208136,100071,17/01/19,27273074,Crest
15495,208137,100063,10/05/19,27273076,Dove Soap
15496,208138,100095,03/09/19,"2,72,73,07,22,72,73,070","Harringtons,Coca Cola"
15497,208138,100079,03/09/19,"2,72,73,07,22,72,73,070","Harringtons,Coca Cola"
15498,208139,100084,05/04/19,27273070,Harringtons
15499,208140,100017,23/06/19,"2,72,73,07,92,72,73,070","Havre Fras,Fiske Boller"
15500,208140,100036,23/06/19,"2,72,73,07,92,72,73,070","Havre Fras,Fiske Boller"
15501,208141,100054,08/04/19,"2,72,73,07,92,72,73,07,00,00,00,000","Melkesjokolade,Sine Moistur,Crest"
15502,208141,100077,08/04/19,"2,72,73,07,92,72,73,07,00,00,00,000","Melkesjokolade,Sine Moistur,Crest"
15503,208141,100005,08/04/19,"2,72,73,07,92,72,73,07,00,00,00,000","Melkesjokolade,Sine Moistur,Crest"
15504,208142,100056,19/07/19,"2,72,73,07,82,72,73,070","Corn Flakes,Uriage"
15505,208142,100026,19/07/19,"2,72,73,07,82,72,73,070","Corn Flakes,Uriage"
15506,208143,100082,17/02/19,27273076,Harringtons
15507,208144,100081,21/09/19,"2,72,73,07,22,72,73,080","Crest,Harringtons"
15508,208144,100073,21/09/19,"2,72,73,07,22,72,73,080","Crest,Harringtons"
15509,208145,100061,14/03/19,"2,72,73,07,52,72,73,07,00,00,00,000","Havre Fras,Havre Fras,Uriage"
15510,208145,100020,14/03/19,"2,72,73,07,52,72,73,07,00,00,00,000","Havre Fras,Havre Fras,Uriage"
15511,208145,100022,14/03/19,"2,72,73,07,52,72,73,07,00,00,00,000","Havre Fras,Havre Fras,Uriage"
15512,208146,100086,22/07/19,"2,72,73,07,22,72,73,070","Dove Soap,Trixie Wicker Cat Basket"
15513,208146,100063,22/07/19,"2,72,73,07,22,72,73,070","Dove Soap,Trixie Wicker Cat Basket"
15514,208147,100001,02/01/19,27273072,Melkesjokolade
15515,208148,100055,16/02/19,"2,72,73,07,02,72,73,070","Uriage,Trixie Wicker Cat Basket"
15516,208148,100087,16/02/19,"2,72,73,07,02,72,73,070","Uriage,Trixie Wicker Cat Basket"
15517,208149,100042,05/08/19,"2,72,73,07,52,72,73,080","Melkesjokolade,Tine Milk"
15518,208149,100005,05/08/19,"2,72,73,07,52,72,73,080","Melkesjokolade,Tine Milk"
15519,208150,100001,19/08/19,"2,72,73,08,02,72,73,07,00,00,00,000","Melkesjokolade,Corn ahoy,Trixie Wicker Cat Basket"
15520,208150,100013,19/08/19,"2,72,73,08,02,72,73,07,00,00,00,000","Melkesjokolade,Corn ahoy,Trixie Wicker Cat Basket"
15521,208150,100086,19/08/19,"2,72,73,08,02,72,73,07,00,00,00,000","Melkesjokolade,Corn ahoy,Trixie Wicker Cat Basket"
15522,208151,100074,04/02/19,"2,72,73,07,72,72,73,07,00,00,00,000","Corn ahoy,Sine Moistur,Crest"
15523,208151,100054,04/02/19,"2,72,73,07,72,72,73,07,00,00,00,000","Corn ahoy,Sine Moistur,Crest"
15524,208151,100012,04/02/19,"2,72,73,07,72,72,73,07,00,00,00,000","Corn ahoy,Sine Moistur,Crest"
15525,208152,100040,03/09/19,"2,72,73,07,32,72,73,07,00,00,00,000","Corn Flakes,Tine Milk,Tine Milk"
15526,208152,100025,03/09/19,"2,72,73,07,32,72,73,07,00,00,00,000","Corn Flakes,Tine Milk,Tine Milk"
15527,208152,100040,03/09/19,"2,72,73,07,32,72,73,07,00,00,00,000","Corn Flakes,Tine Milk,Tine Milk"
15528,208154,100048,08/04/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Sine Moistur,Sine Moistur,Uriage"
15529,208154,100010,08/04/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Sine Moistur,Sine Moistur,Uriage"
15530,208154,100057,08/04/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Sine Moistur,Sine Moistur,Uriage"
15531,208154,100050,08/04/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Sine Moistur,Sine Moistur,Uriage"
15532,208155,100098,02/03/19,"2,72,73,07,22,72,73,07,00,00,00,000","Sine Moistur,Trixie Wicker Cat Basket,Coca Cola"
15533,208155,100048,02/03/19,"2,72,73,07,22,72,73,07,00,00,00,000","Sine Moistur,Trixie Wicker Cat Basket,Coca Cola"
15534,208155,100089,02/03/19,"2,72,73,07,22,72,73,07,00,00,00,000","Sine Moistur,Trixie Wicker Cat Basket,Coca Cola"
15535,208158,100068,22/04/19,"2,72,73,07,02,72,73,08,00,00,00,000","Fiske Boller,Sine Moistur,Dove Soap"
15536,208158,100038,22/04/19,"2,72,73,07,02,72,73,08,00,00,00,000","Fiske Boller,Sine Moistur,Dove Soap"
15537,208158,100048,22/04/19,"2,72,73,07,02,72,73,08,00,00,00,000","Fiske Boller,Sine Moistur,Dove Soap"
15538,208159,100024,30/06/19,"2,72,73,07,92,72,73,070","Corn Flakes,Coca Cola"
15539,208159,100094,30/06/19,"2,72,73,07,92,72,73,070","Corn Flakes,Coca Cola"
15540,208160,100035,01/06/19,"2,72,73,07,62,72,73,080","Fiske Boller,Dove Soap"
15541,208160,100065,01/06/19,"2,72,73,07,62,72,73,080","Fiske Boller,Dove Soap"
15542,208161,100001,31/01/19,27273080,Melkesjokolade
15543,208162,100015,07/01/19,27273081,Corn ahoy
15544,208163,100063,05/01/19,27273081,Dove Soap
15545,208164,100099,21/02/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,000","Fiske Boller,Crest,Harringtons,Coca Cola"
15546,208164,100032,21/02/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,000","Fiske Boller,Crest,Harringtons,Coca Cola"
15547,208164,100075,21/02/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,000","Fiske Boller,Crest,Harringtons,Coca Cola"
15548,208164,100082,21/02/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,000","Fiske Boller,Crest,Harringtons,Coca Cola"
15549,208165,100045,16/08/19,"2,72,73,07,52,72,73,07,00,00,00,000","Tine Milk,Tine Milk,Sine Moistur"
15550,208165,100053,16/08/19,"2,72,73,07,52,72,73,07,00,00,00,000","Tine Milk,Tine Milk,Sine Moistur"
15551,208165,100042,16/08/19,"2,72,73,07,52,72,73,07,00,00,00,000","Tine Milk,Tine Milk,Sine Moistur"
15552,208167,100013,17/02/19,"2,72,73,07,72,72,73,080","Corn ahoy,Fiske Boller"
15553,208167,100032,17/02/19,"2,72,73,07,72,72,73,080","Corn ahoy,Fiske Boller"
15554,208168,100029,22/05/19,27273072,Corn Flakes
15555,208169,100041,03/08/19,"2,72,73,07,22,72,73,070","Tine Milk,Harringtons"
15556,208169,100084,03/08/19,"2,72,73,07,22,72,73,070","Tine Milk,Harringtons"
15557,208170,100023,15/07/19,"2,72,73,07,52,72,73,070","Havre Fras,Fiske Boller"
15558,208170,100032,15/07/19,"2,72,73,07,52,72,73,070","Havre Fras,Fiske Boller"
15559,208171,100048,06/07/19,"2,72,73,07,92,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Fiske Boller,Sine Moistur"
15560,208171,100037,06/07/19,"2,72,73,07,92,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Fiske Boller,Sine Moistur"
15561,208171,100008,06/07/19,"2,72,73,07,92,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Fiske Boller,Sine Moistur"
15562,208171,100008,06/07/19,"2,72,73,07,92,72,73,07,00,00,00,00,00,00,00,000","Corn ahoy,Corn ahoy,Fiske Boller,Sine Moistur"
15563,208172,100030,10/01/19,"2,72,73,08,15,44,91,47,00,00,00,000","Corn Flakes,Dove Soap,Trixie Wicker Cat Basket"
15564,208172,100065,10/01/19,"2,72,73,08,15,44,91,47,00,00,00,000","Corn Flakes,Dove Soap,Trixie Wicker Cat Basket"
15565,208172,100087,10/01/19,"2,72,73,08,15,44,91,47,00,00,00,000","Corn Flakes,Dove Soap,Trixie Wicker Cat Basket"
15566,208173,100032,17/03/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Corn Flakes,Fiske Boller,Crest"
15567,208173,100030,17/03/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Corn Flakes,Fiske Boller,Crest"
15568,208173,100028,17/03/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Corn Flakes,Fiske Boller,Crest"
15569,208173,100071,17/03/19,"2,72,73,07,72,72,73,07,00,00,00,00,00,00,00,000","Corn Flakes,Corn Flakes,Fiske Boller,Crest"
15570,208174,100095,13/01/19,"2,72,73,07,92,72,73,070","Uriage,Coca Cola"
15571,208174,100058,13/01/19,"2,72,73,07,92,72,73,070","Uriage,Coca Cola"
15572,208175,100053,29/06/19,27273071,Sine Moistur
15573,208177,100053,25/04/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes,Tine Milk,Tine Milk,Sine Moistur,Uriage,Harringtons"
15574,208177,100001,25/04/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes,Tine Milk,Tine Milk,Sine Moistur,Uriage,Harringtons"
15575,208177,100059,25/04/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes,Tine Milk,Tine Milk,Sine Moistur,Uriage,Harringtons"
15576,208177,100040,25/04/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes,Tine Milk,Tine Milk,Sine Moistur,Uriage,Harringtons"
15577,208177,100084,25/04/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes,Tine Milk,Tine Milk,Sine Moistur,Uriage,Harringtons"
15578,208177,100043,25/04/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes,Tine Milk,Tine Milk,Sine Moistur,Uriage,Harringtons"
15579,208177,100030,25/04/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes,Tine Milk,Tine Milk,Sine Moistur,Uriage,Harringtons"
15580,208177,100004,25/04/19,"2,72,73,07,22,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Melkesjokolade,Corn Flakes,Tine Milk,Tine Milk,Sine Moistur,Uriage,Harringtons"
15581,208178,100015,01/07/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Tine Milk,Uriage,Harringtons,Coca Cola,Coca Cola"
15582,208178,100081,01/07/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Tine Milk,Uriage,Harringtons,Coca Cola,Coca Cola"
15583,208178,100047,01/07/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Tine Milk,Uriage,Harringtons,Coca Cola,Coca Cola"
15584,208178,100095,01/07/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Tine Milk,Uriage,Harringtons,Coca Cola,Coca Cola"
15585,208178,100062,01/07/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Tine Milk,Uriage,Harringtons,Coca Cola,Coca Cola"
15586,208178,100038,01/07/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Tine Milk,Uriage,Harringtons,Coca Cola,Coca Cola"
15587,208178,100099,01/07/19,"2,72,73,07,32,72,73,07,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,000","Corn ahoy,Fiske Boller,Tine Milk,Uriage,Harringtons,Coca Cola,Coca Cola"
15588,208179,100066,17/08/19,"2,72,73,08,02,72,73,070","Sine Moistur,Dove Soap"
15589,208179,100052,17/08/19,"2,72,73,08,02,72,73,070","Sine Moistur,Dove Soap"
15590,208181,100095,10/07/19,"2,72,73,07,62,72,73,07,00,00,00,000","Havre Fras,Uriage,Coca Cola"
15591,208181,100021,10/07/19,"2,72,73,07,62,72,73,07,00,00,00,000","Havre Fras,Uriage,Coca Cola"
15592,208181,100061,10/07/19,"2,72,73,07,62,72,73,07,00,00,00,000","Havre Fras,Uriage,Coca Cola"
15593,208182,100081,14/02/19,"2,72,73,07,02,72,73,070","Harringtons,Coca Cola"
15594,208182,100097,14/02/19,"2,72,73,07,02,72,73,070","Harringtons,Coca Cola"
15595,208183,100031,19/01/19,"2,72,73,07,42,72,73,070","Corn Flakes,Crest"
15596,208183,100072,19/01/19,"2,72,73,07,42,72,73,070","Corn Flakes,Crest"
15597,208184,100064,18/05/19,"2,72,73,07,02,72,73,07,00,00,00,00,00,00,00,000","Sine Moistur,Sine Moistur,Dove Soap,Crest"
15598,208184,100054,18/05/19,"2,72,73,07,02,72,73,07,00,00,00,00,00,00,00,000","Sine Moistur,Sine Moistur,Dove Soap,Crest"
15599,208184,100073,18/05/19,"2,72,73,07,02,72,73,07,00,00,00,00,00,00,00,000","Sine Moistur,Sine Moistur,Dove Soap,Crest"
15600,208184,100051,18/05/19,"2,72,73,07,02,72,73,07,00,00,00,00,00,00,00,000","Sine Moistur,Sine Moistur,Dove Soap,Crest"
15601,208185,100021,27/08/19,27273077,Havre Fras
15602,208186,100038,09/08/19,"2,72,73,07,22,72,73,07,00,00,00,000","Fiske Boller,Fiske Boller,Harringtons"
15603,208186,100081,09/08/19,"2,72,73,07,22,72,73,07,00,00,00,000","Fiske Boller,Fiske Boller,Harringtons"
15604,208186,100035,09/08/19,"2,72,73,07,22,72,73,07,00,00,00,000","Fiske Boller,Fiske Boller,Harringtons"
15605,208187,100099,24/05/19,"2,72,73,07,02,72,73,070","Corn Flakes,Coca Cola"
15606,208187,100030,24/05/19,"2,72,73,07,02,72,73,070","Corn Flakes,Coca Cola"
15607,208188,100033,06/06/19,27273072,Fiske Boller
15608,208189,100060,13/09/19,"2,72,73,07,92,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Corn Flakes,Sine Moistur,Sine Moistur,Uriage"
15609,208189,100030,13/09/19,"2,72,73,07,92,72,73,07,00,00,00,00,00,00,00,00,00,00,00,000","Melkesjokolade,Corn Flakes,Sine Moistur,Sine Moistur,Uriage"
